order_id,date,product,region,quantity,unit_price,customer_id,discount,total_amount
ORD0263,2024-04-23,Laptop,South,6,1662.7532403832354,CUST104,0.029015164394772627,9687.04909059345
ORD0264,2024-08-11,Keyboard,West,9,360.28009191171833,CUST069,0.08672230206543312,2961.3219565750946
ORD0265,2024-10-09,Phone,East,6,578.8240673141013,CUST195,0.2689399791033727,2538.9308084767063
ORD0266,2024-07-27,Phone,Central,3,1775.6643084516897,CUST166,0.052237715146908614,5048.722986330773
ORD0267,2024-09-13,Laptop,Central,3,1459.7073546977329,CUST157,0.06777232917282273,4082.338762077504
ORD0268,2024-07-13,Keyboard,South,5,669.1413272819453,CUST064,0.22854900451975757,2581.0487152431374
ORD0269,2024-01-12,Tablet,South,4,294.3822281901596,CUST051,0.17865634789280938,967.1558976686322
ORD0270,2024-02-27,Phone,East,10,1660.572600755016,CUST165,0.05069599321930488,15763.882234469764
ORD0271,2024-12-15,Laptop,South,4,733.9570854098008,CUST165,0.2124690783072306,2312.0555998228765
ORD0272,2024-03-01,Tablet,Central,6,1832.7999205914875,CUST197,0.17558848645537395,9065.888139355791
ORD0273,2024-05-10,Tablet,South,1,1377.843726179946,CUST134,0.16229381003349158,1154.2282182274596
ORD0274,2024-09-13,Monitor,East,9,461.3366884548873,CUST080,0.2642908061685744,3054.6867883320415
ORD0275,2024-03-14,Monitor,West,5,841.8039222860824,CUST161,0.10203761859791975,3779.541273648111
ORD0276,2024-03-18,Keyboard,South,4,1211.019791381107,CUST117,0.17419223200764378,4000.278203660004
ORD0277,2024-12-02,Keyboard,West,3,1825.4731466020908,CUST095,0.16689143790714456,4562.451924914364
ORD0278,2024-05-21,Keyboard,South,2,1067.285136226781,CUST019,0.26805381529411804,1562.3905669089797
ORD0279,2024-10-25,Laptop,Central,7,1058.5204475443625,CUST048,0.11582159814446064,6551.4464234882935
ORD0280,2024-01-09,Monitor,East,1,1404.5027734804876,CUST020,0.1008836891979903,1262.8113522029666
ORD0281,2024-08-01,Monitor,West,9,1266.4078489613548,CUST185,0.06138104443628369,10698.069712588196
ORD0282,2024-10-16,Laptop,North,8,1742.6008304336626,CUST150,0.10880180423886356,12424.021728114705
ORD0283,2024-04-17,Monitor,North,5,126.69739661625312,CUST103,0.08122163433084886,582.0341349880864
ORD0284,2024-08-07,Laptop,Central,3,1642.6351531581897,CUST039,0.11017321669964271,4384.982263412525
ORD0285,2024-05-05,Phone,South,4,871.8207311264657,CUST025,0.19123794971958227,2820.382087931253
ORD0286,2024-08-17,Keyboard,West,9,1461.5933259213784,CUST182,0.18165767008294145,10764.753189531511
ORD0287,2024-05-09,Keyboard,East,6,590.960343002957,CUST196,0.024696725016967878,3458.19334749528
ORD0288,2024-03-03,Keyboard,Central,10,623.7037126026346,CUST002,0.04322994949241715,5967.4103260858965
ORD0289,2024-12-11,Laptop,North,7,1304.6679947826137,CUST011,0.15473598839779382,7719.522321552708
ORD0290,2024-04-14,Phone,Central,5,114.6562620416835,CUST001,0.23110242151747257,440.7946112085428
ORD0291,2024-01-03,Monitor,Central,1,1262.620890826673,CUST104,0.10033660130293592,1135.9338019070394
ORD0292,2024-01-05,Tablet,North,8,611.4064215131181,CUST080,0.1034201566612631,4385.397388932232
ORD0293,2024-11-09,Keyboard,West,7,268.1306860908989,CUST036,0.06527849983958162,1754.3926199934906
ORD0294,2024-02-10,Monitor,East,3,787.1525775064295,CUST051,0.1125772819291331,2095.6112396017334
ORD0295,2024-04-07,Laptop,East,3,1812.5920252715075,CUST094,0.09955480515658179,4896.419338101686
ORD0296,2024-09-25,Phone,Central,8,1345.777448809588,CUST183,0.08432120936920658,9858.398934273264
ORD0297,2024-03-03,Monitor,South,8,1352.6562080736364,CUST095,0.2944798064321207,7634.6101580072445
ORD0298,2024-07-01,Laptop,East,4,908.6659690738946,CUST116,0.1605910270869704,3050.9694712853625
ORD0299,2024-09-16,Keyboard,South,9,768.4565984480591,CUST032,0.19916809655588183,5538.641044044164
ORD0300,2024-01-14,Laptop,North,6,325.20958129747015,CUST168,0.027765110064924613,1897.0806088714671
ORD0301,2024-10-27,Monitor,North,4,1665.6666070174579,CUST098,0.26606669132205546,4889.952816170753
ORD0302,2024-05-06,Laptop,North,2,708.8405284469308,CUST018,0.1441767207169357,1213.284451088385
ORD0303,2024-12-16,Monitor,South,8,1602.4362019432021,CUST147,0.03291955460617015,12397.477727123432
ORD0304,2024-07-03,Tablet,East,7,377.8326463936924,CUST166,0.17171361813232047,2190.675449430453
ORD0305,2024-02-17,Keyboard,North,8,1656.7965323499132,CUST031,0.278407126003849,9564.260571241846
ORD0306,2024-05-21,Keyboard,West,7,1491.7414066582953,CUST006,0.14812819871285848,8895.407074012315
ORD0307,2024-09-25,Keyboard,East,2,1283.1804423920937,CUST189,0.017061868732920992,2522.5739722466965
ORD0308,2024-01-18,Laptop,South,3,768.2105145468042,CUST174,0.18070037896296623,1888.1837503345846
ORD0309,2024-02-15,Phone,South,7,1029.2430972111324,CUST064,0.23534869394268979,5509.084549730745
ORD0310,2024-10-26,Tablet,Central,6,1198.6372761983664,CUST053,0.279174898627435,5184.047016747736
ORD0311,2024-03-12,Monitor,West,1,1255.5459154283778,CUST120,0.24467109951066374,948.3501158143937
ORD0312,2024-06-07,Laptop,Central,4,1559.1511960925168,CUST145,0.012190055166515045,6160.580227996844
ORD0313,2024-01-22,Monitor,East,1,368.7269532412886,CUST152,0.24308001406475663,279.0968002613413
ORD0314,2024-07-06,Keyboard,Central,8,586.3250340264253,CUST020,0.022808662497933084,4583.61395368982
ORD0315,2024-10-22,Keyboard,South,3,936.9340439753142,CUST084,0.02769878141925277,2732.9463380609564
ORD0316,2024-02-08,Monitor,West,6,1498.3016723756448,CUST104,0.2383866014100546,6846.759772866082
ORD0317,2024-12-04,Tablet,Central,4,209.66943234382967,CUST133,0.22232993797986436,652.2145618182107
ORD0318,2024-05-10,Tablet,Central,4,691.3491907493581,CUST130,0.05627039332200759,2609.7867994521603
ORD0319,2024-04-16,Tablet,North,1,1974.1586388940673,CUST184,0.05305910357243497,1869.4115512045698
ORD0320,2024-12-13,Keyboard,South,8,822.094922198079,CUST056,0.039702015595615536,6315.648774207156
ORD0321,2024-11-05,Keyboard,East,5,791.1161535083635,CUST070,0.18457444093970243,3225.4816587809473
ORD0322,2024-04-22,Keyboard,South,6,1575.5216454883157,CUST102,0.28609169233175286,6748.667949751532
ORD0323,2024-05-25,Laptop,West,4,664.9644297671016,CUST137,0.16520573387042417,2220.433972598798
ORD0324,2024-07-14,Tablet,Central,10,377.22924839459444,CUST123,0.16590303872603987,3146.457697895911
ORD0325,2024-01-19,Tablet,South,3,1793.9100655075863,CUST063,0.1603935397714533,4518.5354402075545
ORD0326,2024-12-27,Keyboard,North,6,1612.9283769008887,CUST032,0.09547672564318442,8753.587540664494
ORD0327,2024-09-18,Keyboard,South,4,156.52611022199875,CUST156,0.18376745756004353,511.04681961895557
ORD0328,2024-01-10,Keyboard,East,8,1121.0026865615164,CUST102,0.12225587194045569,7871.6282053467585
ORD0329,2024-09-13,Monitor,East,1,1432.200716857584,CUST034,0.05314504370966463,1356.0863471591747
ORD0330,2024-11-17,Laptop,South,3,1407.7041417153175,CUST055,0.2775316998684268,3051.064855059722
ORD0331,2024-11-22,Phone,East,2,159.67557769729714,CUST145,0.2625740880968552,235.49781698418158
ORD0332,2024-06-21,Monitor,East,3,1015.1142838644048,CUST140,0.02121037391062892,2980.7499910248616
ORD0333,2024-01-09,Laptop,West,1,648.3427630561475,CUST199,0.056448733082619135,611.7446354783433
ORD0334,2024-03-08,Tablet,West,6,375.8263312911984,CUST130,0.12165288953018667,1980.6358327685696
ORD0335,2024-08-17,Laptop,North,10,1937.2343225054594,CUST046,0.05909097798710162,18227.61251798432
ORD0336,2024-11-25,Phone,North,9,184.80740740701657,CUST018,0.20058854876409468,1329.6344197894948
ORD0337,2024-07-02,Phone,East,4,1896.559898410081,CUST033,0.11865844760119541,6686.06818032824
ORD0338,2024-01-04,Phone,South,1,1684.4962709358203,CUST068,0.07357235917572147,1560.5639062603668
ORD0339,2024-06-19,Tablet,West,10,1291.0559822125856,CUST032,0.003066527925814699,12870.969229893404
ORD0340,2024-07-06,Laptop,West,1,921.1657410154857,CUST110,0.17484310021888327,760.1062670409132
ORD0341,2024-12-22,Tablet,East,1,1269.2047201290197,CUST103,0.19393155946526347,1023.0658694737256
ORD0342,2024-09-09,Keyboard,East,9,1650.023714008815,CUST081,0.28079473828920387,10680.351633564567
ORD0343,2024-10-10,Tablet,Central,5,1180.9477038353514,CUST098,0.1826708493480612,4826.114918700526
ORD0344,2024-06-13,Monitor,West,5,461.85329071728387,CUST031,0.26252868632037385,1703.017765162668
ORD0345,2024-03-18,Monitor,Central,9,965.7733127394678,CUST164,0.06174486279757104,8155.2759484573235
ORD0346,2024-05-03,Laptop,North,6,1774.4420428775802,CUST023,0.21432243695423908,8364.835800083993
ORD0347,2024-04-28,Monitor,Central,8,648.4071219910592,CUST049,0.2624528564798923,3825.846565300798
ORD0348,2024-08-01,Keyboard,East,10,1033.2417754430949,CUST146,0.008305164412995003,10246.605326196652
ORD0349,2024-04-22,Tablet,North,3,717.5637899805841,CUST126,0.19544688308620578,1731.9545514400627
ORD0350,2024-06-25,Tablet,East,7,1742.3841398232798,CUST139,0.03640920061613218,11752.61728288261
ORD0351,2024-02-24,Monitor,East,1,1484.0564953246667,CUST168,0.244176298930666,1121.6850728922743
ORD0352,2024-09-11,Phone,Central,2,1197.248450609851,CUST156,0.2372540314699856,1826.39285806294
ORD0353,2024-02-03,Phone,West,2,1663.669313865368,CUST121,0.08995084076764685,3028.041720647688
ORD0354,2024-11-21,Tablet,East,2,1716.6844394913232,CUST124,0.12982407559533446,2987.6349380909346
ORD0355,2024-07-08,Tablet,West,8,483.90690540958593,CUST050,0.22474519600482493,3001.209224841762
ORD0356,2024-10-11,Phone,East,6,1501.8100048375848,CUST057,0.2900768705348787,6397.017950977964
ORD0357,2024-08-11,Phone,Central,6,835.1753307154738,CUST103,0.22294226987270274,3893.876680464485
ORD0358,2024-09-07,Monitor,East,10,1977.0968012931,CUST125,0.1749793716530029,16311.456453056713
ORD0359,2024-10-13,Phone,North,1,540.2211943093264,CUST087,0.07238155063955588,501.1191465768645
ORD0360,2024-06-04,Tablet,South,10,321.66636244299923,CUST130,0.22620075593095681,2489.0518810083167
ORD0361,2024-02-15,Monitor,South,6,1887.2415372999938,CUST136,0.21971123899679051,8835.560165121626
ORD0362,2024-07-08,Monitor,Central,8,1579.5438804454236,CUST023,0.12378235679705174,11072.19373007623
ORD0363,2024-09-06,Phone,Central,9,1351.5938592429675,CUST067,0.011611123161524772,12023.10302831043
ORD0364,2024-10-05,Laptop,South,3,1425.6988773865278,CUST078,0.12824081753937105,3728.598263356548
ORD0365,2024-10-18,Keyboard,Central,7,351.6307565469673,CUST166,0.08745142274445664,2246.1610262435775
ORD0366,2024-08-02,Tablet,South,8,1601.0498423163501,CUST104,0.21642988306840535,10036.278497257068
ORD0367,2024-12-28,Phone,West,1,906.9507114878346,CUST062,0.19377673035605428,731.2047680216249
ORD0368,2024-05-25,Keyboard,East,10,767.6306422750167,CUST121,0.18964915902705348,6220.501365241629
ORD0369,2024-12-20,Monitor,North,1,1928.4616413689528,CUST058,0.29060358717939605,1368.0437706492692
ORD0370,2024-06-13,Laptop,West,4,1638.7668586479253,CUST116,0.1530284698951032,5551.955495016914
ORD0371,2024-10-28,Phone,East,8,528.3667617735347,CUST059,0.22326077813023876,3283.2254992145668
ORD0372,2024-02-06,Laptop,Central,3,680.017566064788,CUST180,0.05673313677712376,1924.3141094351627
ORD0373,2024-03-01,Keyboard,East,9,1018.7052331780299,CUST198,0.1774336846049018,7541.573491160608
ORD0374,2024-03-11,Monitor,South,3,1883.4914274440362,CUST097,0.20185491365696145,4509.89828395108
ORD0375,2024-05-28,Phone,South,1,330.5135931025601,CUST085,0.15690799548264756,278.65336772907
ORD0376,2024-10-06,Keyboard,North,9,1376.3348215344863,CUST037,0.2971044681499417,8706.77636747614
ORD0377,2024-09-21,Keyboard,South,1,1269.7769562357723,CUST100,0.08052850633912553,1167.5237145662643
ORD0378,2024-05-16,Laptop,West,10,591.1637799704115,CUST086,0.16825386558262168,4916.981887979553
ORD0379,2024-10-13,Tablet,West,6,119.1879318019574,CUST121,0.29210339006463587,506.2363972068781
ORD0380,2024-02-19,Keyboard,North,3,961.1690374148244,CUST066,0.019394425017731396,2827.583149767953
ORD0381,2024-05-13,Laptop,East,7,857.961293717821,CUST087,0.014819919297718274,5916.724636090499
ORD0382,2024-08-26,Monitor,Central,1,1476.0230487475217,CUST096,0.22464418403736944,1144.4430553412844
ORD0383,2024-11-12,Phone,South,1,303.16936335837227,CUST145,0.17522196802963363,250.04743086442718
ORD0384,2024-06-21,Laptop,North,8,462.02591147943787,CUST066,0.05607290373575367,3488.9502161730197
ORD0385,2024-10-22,Monitor,West,3,807.9769908931505,CUST096,0.22796119895412248,1871.3687619654117
ORD0386,2024-08-26,Laptop,West,7,364.37562418754436,CUST183,0.0935016439160143,2312.1413302615956
ORD0387,2024-01-10,Tablet,North,2,1418.581061140288,CUST068,0.03048707501381731,2750.665347832247
ORD0388,2024-11-15,Keyboard,North,7,1054.6058164332721,CUST031,0.287603874395904,5259.079683666254
ORD0389,2024-04-21,Tablet,Central,7,1541.400060070349,CUST109,0.14729513384548493,9200.515323389938
ORD0390,2024-08-08,Monitor,North,2,103.90433389910336,CUST160,0.13220673464869037,180.33496239691135
ORD0391,2024-11-16,Keyboard,South,2,1363.6473216549966,CUST188,0.26184055950301677,2013.178287976124
ORD0392,2024-01-14,Tablet,Central,4,1159.20880442683,CUST130,0.13144308367024757,4027.3552982210663
ORD0393,2024-05-19,Monitor,Central,5,918.8121959087457,CUST002,0.2864972009462738,3277.8753679279534
ORD0394,2024-03-02,Tablet,Central,1,1380.364066479843,CUST086,0.13597833842647766,1192.664454296298
ORD0395,2024-03-12,Laptop,East,8,1634.1148626888555,CUST146,0.05217851419072127,12390.793417094212
ORD0396,2024-05-16,Monitor,West,8,498.88394095055924,CUST195,0.01874042884912005,3916.277135609653
ORD0397,2024-02-04,Phone,North,8,1989.0026804986678,CUST104,0.07618955076583986,14699.691678395384
ORD0398,2024-06-18,Phone,North,10,798.5338663059844,CUST074,0.28359845965386493,5720.708918401619
ORD0399,2024-04-02,Laptop,West,4,1725.170757938977,CUST047,0.2522495414125177,5159.9889015623385
ORD0400,2024-03-05,Keyboard,Central,9,1382.163958753503,CUST144,0.23228174628880482,9550.012506811125
ORD0401,2024-04-09,Monitor,Central,9,1560.7596939542525,CUST070,0.024660598724542425,13700.433828925863
ORD0402,2024-08-03,Keyboard,East,8,634.0058696989514,CUST043,0.14970660276134423,4312.728038524559
ORD0403,2024-11-17,Monitor,West,9,498.6248630918453,CUST076,0.03603911983759354,4325.893757071872
ORD0404,2024-05-15,Tablet,West,3,1484.7704437484047,CUST161,0.10822015545412704,3972.265066536778
ORD0405,2024-05-26,Tablet,West,2,1212.1190452894646,CUST038,0.10599510600838143,2167.2807171784593
ORD0406,2024-08-17,Keyboard,East,3,1416.4838430738575,CUST018,0.2947091295984897,2997.099367773712
ORD0407,2024-12-01,Monitor,West,2,1699.1925732217287,CUST192,0.1774075045783844,2795.4861180166763
ORD0408,2024-10-14,Tablet,Central,5,885.0823385288652,CUST141,0.06341321208970596,4144.7821223944065
ORD0409,2024-05-26,Phone,South,6,591.6468564964541,CUST148,0.16116264678376896,2977.772898853133
ORD0410,2024-07-17,Laptop,Central,8,1089.1567626666001,CUST161,0.11031206038887621,7752.077088722954
ORD0411,2024-09-16,Laptop,East,9,1531.0646407314466,CUST004,0.006092056782613553,13695.635772020329
ORD0412,2024-12-12,Laptop,Central,8,1241.486768080097,CUST021,0.23996515786415856,7548.585598331939
ORD0413,2024-01-14,Tablet,East,1,1809.583375696566,CUST039,0.11231918713527089,1606.332441884828
ORD0414,2024-05-02,Tablet,East,3,861.6233152621733,CUST045,0.04808586155445934,2460.574247437146
ORD0415,2024-04-12,Tablet,Central,2,1669.3070381186474,CUST103,0.05562465977495956,3152.904804126704
ORD0416,2024-10-18,Monitor,East,8,239.00579026411964,CUST069,0.02831448823177325,1857.9077090268843
ORD0417,2024-02-03,Phone,South,3,1748.340660642276,CUST079,0.03100371037217385,5082.406839503483
ORD0418,2024-01-07,Laptop,Central,10,258.8526768240798,CUST186,0.030554934360402908,2509.434502747055
ORD0419,2024-06-18,Laptop,South,6,1745.1403665588407,CUST110,0.20666328596366354,8306.90354362775
ORD0420,2024-03-07,Keyboard,North,9,1593.3444078604534,CUST177,0.0863102976255321,13102.401400182363
ORD0421,2024-09-01,Laptop,Central,3,173.00499823294103,CUST038,0.043731168796352145,496.317862357811
ORD0422,2024-03-09,Keyboard,West,7,1493.22475842553,CUST198,0.16981884507141146,8677.529381623684
ORD0423,2024-08-02,Keyboard,Central,8,1897.6739441402601,CUST161,0.09768984186813835,13698.323812959294
ORD0424,2024-03-11,Tablet,North,2,449.3973873255441,CUST158,0.2392297330856828,683.776340612502
ORD0425,2024-06-04,Tablet,West,4,491.769366034569,CUST083,0.2663293195427639,1443.1870616264234
ORD0426,2024-09-03,Phone,South,6,882.6562848341268,CUST041,0.12288350659520625,4645.1543126124725
ORD0427,2024-08-19,Laptop,East,9,952.7385604845706,CUST080,0.10565891658519608,7668.659127553485
ORD0428,2024-11-07,Monitor,Central,1,191.9334119733696,CUST172,0.27462003342764,139.22465196136181
ORD0429,2024-02-05,Monitor,North,7,1429.7596971620862,CUST051,0.0842113808061626,9165.503611901462
ORD0430,2024-03-11,Tablet,South,10,1895.4225225387963,CUST004,0.0843271813122028,17355.868838174345
ORD0431,2024-01-10,Laptop,Central,8,613.7431225255347,CUST032,0.2506790169302108,3679.1247993852458
ORD0432,2024-07-13,Tablet,West,10,134.46592596756196,CUST131,0.06285830754495339,1260.1362543877601
ORD0433,2024-12-22,Keyboard,West,1,859.9112522350592,CUST150,0.200703989558317,687.3236332453946
ORD0434,2024-08-18,Keyboard,Central,1,1340.3136284371847,CUST027,0.21926766449525717,1046.4261894385993
ORD0435,2024-08-25,Keyboard,East,5,1793.2709008356694,CUST016,0.12167426296556523,7875.37992839447
ORD0436,2024-11-27,Monitor,Central,1,1798.5270017180019,CUST114,0.01241750667668845,1776.1937806659641
ORD0437,2024-04-03,Keyboard,West,4,1054.406112166158,CUST085,0.24077430676762357,3202.1288458312247
ORD0438,2024-03-05,Tablet,East,5,110.1311403303557,CUST081,0.14994479686237774,468.0877443264925
ORD0439,2024-08-26,Laptop,West,4,767.986400253286,CUST132,0.02307871240506155,3001.0490519633677
ORD0440,2024-01-12,Monitor,North,2,666.3921740226463,CUST010,0.03593653925137463,1284.888691008145
ORD0441,2024-01-21,Keyboard,East,10,165.73868243787433,CUST182,0.11336827449557772,1469.4917399272201
ORD0442,2024-03-05,Laptop,West,9,1593.6322250837757,CUST128,0.14543359891290755,12256.780997216318
ORD0443,2024-04-20,Keyboard,East,4,1747.1386527200839,CUST016,0.01706034259377327,6869.327474983423
ORD0444,2024-03-27,Tablet,West,7,1780.657049913453,CUST036,0.14521724419898097,10654.52458183074
ORD0445,2024-03-11,Monitor,West,8,512.1902159066074,CUST094,0.18699664422080217,3331.298914634749
ORD0446,2024-01-10,Keyboard,South,2,1243.3949233492308,CUST146,0.21726823282082136,1946.4894113095256
ORD0447,2024-05-13,Monitor,Central,6,1724.9614143095712,CUST099,0.11471646317428881,9162.479650487148
ORD0448,2024-02-07,Monitor,North,5,1533.2543854751557,CUST117,0.26754139889232254,5615.226811636721
ORD0449,2024-12-16,Phone,East,8,764.6816052762953,CUST026,0.2550826448734403,4556.996791330799
ORD0450,2024-09-10,Monitor,West,10,645.6762641391047,CUST199,0.2426514264450536,4890.019976240376
ORD0451,2024-10-25,Phone,North,10,105.19637443709452,CUST166,0.07549891512619292,972.5416229188512
ORD0452,2024-02-22,Keyboard,East,3,1951.0652050723168,CUST055,0.2644887883621484,4305.090998901579
ORD0453,2024-05-24,Keyboard,North,9,1334.0917171249916,CUST197,0.09114525782906595,10912.460252400117
ORD0454,2024-12-01,Tablet,Central,7,1368.5665076334146,CUST058,0.24304068441696963,7251.644168636332
ORD0455,2024-12-01,Laptop,North,8,852.2137168824518,CUST031,0.04524101875784666,6509.269601050228
ORD0456,2024-11-24,Keyboard,North,9,556.0445927454698,CUST056,0.1019002884597759,4494.4513951338695
ORD0457,2024-01-01,Tablet,Central,5,1240.2899343024487,CUST020,0.09145456927289226,5634.2987629365725
ORD0458,2024-10-05,Monitor,East,2,773.7030946625258,CUST092,0.03083777619372211,1499.6876235778655
ORD0459,2024-02-12,Monitor,East,5,283.00079404464196,CUST017,0.17097182456124874,1173.0781596727368
ORD0460,2024-11-20,Phone,South,8,1765.6503467149948,CUST181,0.2421849942080075,10704.29062177966
ORD0461,2024-09-09,Laptop,North,3,747.921140526698,CUST002,0.09253363407298497,2036.1398381812528
ORD0462,2024-06-08,Laptop,West,3,1098.6854734113426,CUST122,0.015897343334395842,3243.657879672028
ORD0463,2024-02-22,Phone,North,6,1602.995073188363,CUST046,0.24798205628444037,7232.886352351715
ORD0464,2024-06-22,Laptop,West,6,1336.824332986228,CUST078,0.17297045086282703,6633.559352311213
ORD0465,2024-03-12,Laptop,East,3,240.21963455770234,CUST161,0.14780878310256293,614.139188089158
ORD0466,2024-06-24,Keyboard,West,3,1708.700886893245,CUST075,0.1519045607777942,4347.424287507298
ORD0467,2024-08-08,Keyboard,Central,3,1875.87781373154,CUST007,0.14056944089669765,4836.560154794333
ORD0468,2024-01-04,Laptop,West,8,1261.5283414375178,CUST012,0.08252887839161387,9259.326578875573
ORD0469,2024-09-04,Monitor,East,5,323.5279861500838,CUST133,0.15204161148007336,1371.691348884611
ORD0470,2024-11-12,Laptop,South,6,1657.3724313875853,CUST187,0.2126777084358314,7829.317563932109
ORD0471,2024-10-16,Tablet,West,2,1245.9903198802822,CUST058,0.06878791447594133,2320.562488637013
ORD0472,2024-12-03,Keyboard,South,9,1477.6421815227643,CUST122,0.21315393831668433,10464.092379974973
ORD0473,2024-02-28,Tablet,East,7,1667.672584847935,CUST061,0.03258490883650395,11293.321379910696
ORD0474,2024-08-02,Keyboard,South,1,394.47766357298184,CUST188,0.10618757203563307,352.5890382558776
ORD0475,2024-07-05,Laptop,East,7,919.5649908339205,CUST155,0.20716699661945118,5103.430314405249
ORD0476,2024-10-01,Keyboard,Central,1,1509.935548055606,CUST178,0.09657585843822303,1364.112226315747
ORD0477,2024-03-26,Keyboard,East,8,851.4457201557324,CUST028,0.11497106144669143,6028.432815561482
ORD0478,2024-08-09,Monitor,East,4,1930.5356576828638,CUST196,0.13646341557447614,6668.35267178857
ORD0479,2024-06-22,Keyboard,North,9,1651.132869843056,CUST042,0.15841603859933484,12506.10247261231
ORD0480,2024-11-03,Monitor,North,7,713.3189259625293,CUST150,0.10618179526330397,4463.042092659753
ORD0481,2024-03-19,Phone,West,9,1257.205285010208,CUST058,0.006377002996451863,11242.692748264884
ORD0482,2024-08-21,Keyboard,North,2,1360.6705711255975,CUST078,0.19437695316180056,2192.3751425065534
ORD0483,2024-05-16,Tablet,Central,1,302.0596303732541,CUST123,0.20130063611323354,241.25483463498983
ORD0484,2024-11-26,Keyboard,Central,9,1562.7150995338131,CUST148,0.03778720171259494,13532.980219635698
ORD0485,2024-04-17,Tablet,East,5,733.9252949748529,CUST009,0.07999436969160044,3376.077018013088
ORD0486,2024-08-24,Tablet,North,5,215.98659253862263,CUST143,0.2356313212751751,825.4669318051205
ORD0487,2024-04-27,Keyboard,North,2,136.66663519489833,CUST166,0.10859477127251567,243.650706410648
ORD0488,2024-02-15,Phone,West,6,1328.659146443354,CUST198,0.22266141838987805,6196.908098037553
ORD0489,2024-04-27,Keyboard,Central,4,1325.7750939148632,CUST029,0.13040819381562266,4611.532634046754
ORD0490,2024-08-28,Phone,North,4,1334.647007683844,CUST183,0.2610346157736779,3945.0317553584114
ORD0491,2024-05-22,Phone,South,7,1721.420826788902,CUST091,0.22599510609332385,9326.717010852408
ORD0492,2024-03-02,Keyboard,North,2,1709.2572206393795,CUST189,0.05895229187749365,3216.9851801490668
ORD0493,2024-02-24,Tablet,South,1,449.7840093683792,CUST006,0.2966964998910865,316.33466808180145
ORD0494,2024-08-01,Phone,East,3,1302.4978712518302,CUST025,0.14246143371439807,3350.826471310029
ORD0495,2024-10-09,Tablet,South,7,1669.053354961749,CUST127,0.22992857219542137,8997.032100961913
ORD0496,2024-08-04,Laptop,Central,5,375.63647849067513,CUST035,0.09933530710462062,1691.6125677005284
ORD0497,2024-12-01,Tablet,North,8,1118.320448800102,CUST009,0.0978910832391273,8070.774789268744
ORD0498,2024-08-16,Keyboard,North,8,841.0498627910684,CUST174,0.2777565871480512,4859.541786247077
ORD0499,2024-02-04,Monitor,East,8,599.1536683067743,CUST163,0.037886450452173426,4611.630900313854
ORD0500,2024-08-06,Keyboard,South,8,633.9769578936572,CUST010,0.06825203892828179,4725.653903070925
ORD0501,2024-10-18,Monitor,Central,1,399.7330057598022,CUST091,0.19521450838395968,321.6993235555599
ORD0502,2024-09-21,Keyboard,West,3,422.20464212885736,CUST152,0.1983326395473406,1015.4030430789023
ORD0503,2024-02-11,Laptop,North,6,992.9706431331398,CUST032,0.25824988756971956,4419.216517103846
ORD0504,2024-09-03,Phone,North,4,284.78449291719545,CUST060,0.09166847827261572,1034.7149272633505
ORD0505,2024-04-21,Keyboard,East,7,527.8799696955286,CUST055,0.10877876316146814,3293.2048764603505
ORD0506,2024-03-10,Tablet,North,1,1580.1280367817417,CUST189,0.07894576993326997,1455.3836123248607
ORD0507,2024-02-19,Tablet,West,5,998.7143850394892,CUST028,0.28510825283992025,3569.8633581739255
ORD0508,2024-06-07,Laptop,West,6,458.4442340700324,CUST151,0.11856364237033028,2424.5364951300785
ORD0509,2024-12-05,Monitor,North,9,1088.9270111449814,CUST138,0.28659855388862826,6991.578940145072
ORD0510,2024-06-14,Tablet,South,1,546.0126913270917,CUST073,0.2334968936284818,418.5204240204887
ORD0511,2024-04-16,Keyboard,West,5,690.9687022315992,CUST043,0.16571719976406526,2882.3165188658418
ORD0512,2024-10-25,Phone,Central,4,1433.101815503176,CUST076,0.004481896592647305,5706.715205437423
ORD0513,2024-07-27,Laptop,Central,8,434.85817941802696,CUST174,0.15542551046262526,2938.1609992250583
ORD0514,2024-08-13,Laptop,Central,2,112.66045733620828,CUST031,0.2304798046951371,173.38899426498836
ORD0515,2024-02-28,Monitor,South,8,569.7555339221428,CUST156,0.28134820520143217,3275.6466963965136
ORD0516,2024-05-03,Laptop,South,7,1755.833803527163,CUST146,0.23822587643274284,9362.841297681676
ORD0517,2024-04-03,Tablet,West,1,855.6326090155967,CUST062,0.10821172893746583,763.0431250587443
ORD0518,2024-12-28,Tablet,Central,9,1013.3444137667102,CUST136,0.23220428089205208,7002.373525848298
ORD0519,2024-05-01,Monitor,North,8,581.116205698302,CUST050,0.15223754678592163,3941.188001161996
ORD0520,2024-09-02,Phone,South,8,945.0386001044695,CUST006,0.17588513385108942,6230.56287544519
ORD0521,2024-11-04,Monitor,East,2,1679.2885006058982,CUST005,0.051366837644247806,3186.0575216748457
ORD0522,2024-06-12,Tablet,South,2,739.570861925573,CUST133,0.16813945268030914,1230.4396439662053
ORD0523,2024-08-03,Tablet,South,6,1454.5039602037723,CUST070,0.1064771234180803,7797.795375126411
ORD0524,2024-03-15,Laptop,North,5,415.5758020306915,CUST156,0.06925756951592267,1933.9701601620777
ORD0525,2024-06-17,Laptop,East,6,1124.1373865071373,CUST166,0.20491182864924656,5362.730033909849
